Test Name,FF1 Encryption Time (ns),AES-CBC Encryption Time (ns),FF1 Decryption Time (ns),AES-CBC Decryption Time (ns)
Test 38961,1.0002,0.0000,0.0000,0.0000
Test 38962,0.0000,0.0000,0.0000,0.0000
Test 38963,0.0000,0.0000,0.0000,0.0000
Test 38964,0.0000,0.0000,0.0000,0.0000
Test 38965,0.0000,0.0000,0.0000,0.0000
Test 38966,0.0000,0.0000,0.0000,0.0000
Test 38967,0.0000,0.0000,0.0000,0.0000
Test 38968,0.0000,0.0000,0.0000,0.0000
Test 38969,0.0000,0.0000,0.0000,0.0000
Test 38970,0.0000,0.0000,0.0000,0.0000
Test 38971,0.0000,0.0000,0.0000,0.0000
Test 38972,0.0000,0.0000,0.0000,0.0000
Test 38973,0.0000,0.0000,0.0000,0.0000
Test 38974,0.0000,0.0000,0.0000,0.0000
Test 38975,0.0000,0.0000,0.0000,0.0000
Test 38976,0.0000,0.0000,0.0000,0.0000
Test 38977,0.0000,0.0000,0.0000,0.0000
Test 38978,0.0000,0.0000,0.0000,0.0000
Test 38979,0.0000,0.0000,0.0000,0.0000
Test 38980,0.0000,0.0000,0.0000,0.0000
Test 38981,0.0000,0.0000,0.0000,0.0000
Test 38982,0.0000,0.0000,0.0000,0.0000
Test 38983,0.0000,0.0000,0.0000,0.0000
Test 38984,1.0001,0.0000,0.0000,0.0000
Test 38985,0.0000,0.0000,0.0000,0.0000
Test 38986,0.0000,0.0000,0.0000,0.0000
Test 38987,0.0000,0.0000,0.0000,0.0000
Test 38988,0.0000,0.0000,0.0000,0.0000
Test 38989,0.0000,0.0000,0.0000,0.0000
Test 38990,0.0000,0.0000,0.0000,0.0000
Test 38991,0.0000,0.0000,0.0000,0.0000
Test 38992,0.0000,0.0000,0.0000,0.0000
Test 38993,0.0000,0.0000,0.0000,0.0000
Test 38994,0.0000,0.0000,0.0000,0.0000
Test 38995,0.0000,0.0000,0.0000,0.0000
Test 38996,0.0000,0.0000,0.0000,0.0000
Test 38997,0.0000,0.0000,0.0000,0.0000
Test 38998,0.0000,0.0000,0.0000,0.0000
Test 38999,0.0000,0.0000,0.0000,0.0000
Test 39000,0.0000,0.0000,0.0000,0.0000
Test 39001,0.0000,0.0000,0.0000,0.0000
Test 39002,0.0000,0.0000,0.0000,0.0000
Test 39003,0.0000,0.0000,0.0000,0.0000
Test 39004,0.0000,0.0000,0.0000,0.0000
Test 39005,0.0000,0.0000,0.0000,0.0000
Test 39006,0.0000,0.0000,0.0000,0.0000
Test 39007,0.0000,0.0000,0.0000,0.0000
Test 39008,0.0000,0.0000,0.0000,0.0000
Test 39009,0.0000,0.0000,0.0000,0.0000
Test 39010,0.0000,0.0000,0.0000,0.0000
Test 39011,0.0000,0.0000,0.0000,0.0000
Test 39012,0.0000,0.0000,0.0000,0.0000
Test 39013,0.0000,0.0000,0.0000,0.0000
Test 39014,0.0000,0.0000,0.0000,0.0000
Test 39015,0.0000,0.0000,0.0000,0.0000
Test 39016,0.0000,0.0000,0.0000,0.0000
Test 39017,0.0000,0.0000,0.0000,0.0000
Test 39018,0.0000,0.0000,0.0000,0.0000
Test 39019,0.0000,0.0000,0.0000,0.0000
Test 39020,0.0000,0.0000,1000300.0000,0.0000
Test 39021,0.0000,0.0000,0.0000,0.0000
Test 39022,0.0000,0.0000,0.0000,0.0000
Test 39023,0.0000,0.0000,0.0000,0.0000
Test 39024,0.0000,0.0000,0.0000,0.0000
Test 39025,0.0000,0.0000,0.0000,0.0000
Test 39026,0.0000,0.0000,0.0000,0.0000
Test 39027,0.0000,0.0000,0.0000,0.0000
Test 39028,0.0000,0.0000,0.0000,0.0000
Test 39029,0.0000,0.0000,0.0000,0.0000
Test 39030,0.0000,0.0000,0.0000,0.0000
Test 39031,0.0000,0.0000,0.0000,0.0000
Test 39032,0.0000,0.0000,0.0000,0.0000
Test 39033,1.0001,0.0000,0.0000,0.0000
Test 39034,0.0000,0.0000,0.0000,0.0000
Test 39035,0.0000,0.0000,0.0000,0.0000
Test 39036,0.0000,0.0000,0.0000,0.0000
Test 39037,0.0000,0.0000,0.0000,0.0000
Test 39038,0.0000,0.0000,0.0000,0.0000
Test 39039,0.0000,0.0000,0.0000,0.0000
Test 39040,0.0000,0.0000,0.0000,0.0000
Test 39041,0.0000,0.0000,0.0000,0.0000
Test 39042,0.0000,0.0000,0.0000,0.0000
Test 39043,0.0000,0.0000,0.0000,0.0000
Test 39044,0.0000,0.0000,0.0000,0.0000
Test 39045,0.0000,0.0000,0.0000,0.0000
Test 39046,1.0000,0.0000,0.0000,0.0000
Test 39047,0.0000,0.0000,0.0000,0.0000
Test 39048,0.0000,0.0000,0.0000,0.0000
Test 39049,0.0000,0.0000,0.0000,0.0000
Test 39050,0.0000,0.0000,0.0000,0.0000
Test 39051,0.0000,0.0000,0.0000,0.0000
Test 39052,0.0000,0.0000,0.0000,0.0000
Test 39053,0.0000,0.0000,0.0000,0.0000
Test 39054,0.0000,0.0000,0.0000,0.0000
Test 39055,0.0000,0.0000,0.0000,0.0000
Test 39056,0.0000,0.0000,0.0000,0.0000
Test 39057,0.0000,0.0000,0.0000,0.0000
Test 39058,0.0000,0.0000,0.0000,0.0000
Test 39059,0.0000,0.0000,0.0000,0.0000
Test 39060,0.0000,0.0000,0.0000,0.0000
Test 39061,0.0000,0.0000,0.0000,0.0000
Test 39062,0.0000,0.0000,0.0000,0.0000
Test 39063,0.0000,0.0000,0.0000,0.0000
Test 39064,0.0000,0.0000,0.0000,0.0000
Test 39065,0.0000,0.0000,0.0000,0.0000
Test 39066,0.0000,0.0000,0.0000,0.0000
Test 39067,0.0000,0.0000,0.0000,0.0000
Test 39068,0.0000,0.0000,0.0000,0.0000
Test 39069,0.0000,0.0000,1000600.0000,0.0000
Test 39070,0.0000,0.0000,0.0000,0.0000
Test 39071,0.0000,0.0000,0.0000,0.0000
Test 39072,0.0000,0.0000,0.0000,0.0000
Test 39073,0.0000,0.0000,0.0000,0.0000
Test 39074,0.0000,0.0000,0.0000,0.0000
Test 39075,0.0000,0.0000,0.0000,0.0000
Test 39076,0.0000,0.0000,0.0000,0.0000
Test 39077,0.0000,0.0000,0.0000,0.0000
Test 39078,0.0000,0.0000,0.0000,0.0000
Test 39079,0.0000,0.0000,0.0000,0.0000
Test 39080,0.0000,0.0000,0.0000,0.0000
Test 39081,0.0000,0.0000,0.0000,0.0000
Test 39082,0.0000,0.0000,1000100.0000,0.0000
Test 39083,0.0000,0.0000,0.0000,0.0000
Test 39084,0.0000,0.0000,0.0000,0.0000
Test 39085,0.0000,0.0000,0.0000,0.0000
Test 39086,0.0000,0.0000,0.0000,0.0000
Test 39087,0.0000,0.0000,0.0000,0.0000
Test 39088,0.0000,0.0000,0.0000,0.0000
Test 39089,0.0000,0.0000,0.0000,0.0000
Test 39090,0.0000,0.0000,0.0000,0.0000
Test 39091,0.0000,0.0000,0.0000,0.0000
Test 39092,0.0000,0.0000,0.0000,0.0000
Test 39093,0.0000,0.0000,0.0000,0.0000
Test 39094,0.0000,0.0000,0.0000,0.0000
Test 39095,0.0000,0.0000,1000200.0000,0.0000
Test 39096,0.0000,0.0000,0.0000,0.0000
Test 39097,0.0000,0.0000,0.0000,0.0000
Test 39098,0.0000,0.0000,0.0000,0.0000
Test 39099,0.0000,0.0000,0.0000,0.0000
Test 39100,0.0000,0.0000,0.0000,0.0000
Test 39101,0.0000,0.0000,0.0000,0.0000
Test 39102,0.0000,0.0000,0.0000,0.0000
Test 39103,0.0000,0.0000,0.0000,0.0000
Test 39104,0.0000,0.0000,0.0000,0.0000
Test 39105,0.0000,0.0000,0.0000,0.0000
Test 39106,0.0000,0.0000,0.0000,0.0000
Test 39107,0.0000,0.0000,0.0000,0.0000
Test 39108,0.0000,0.0000,1000100.0000,0.0000
Test 39109,0.0000,0.0000,0.0000,0.0000
Test 39110,0.0000,0.0000,0.0000,0.0000
Test 39111,0.0000,0.0000,0.0000,0.0000
Test 39112,0.0000,0.0000,0.0000,0.0000
Test 39113,0.0000,0.0000,0.0000,0.0000
Test 39114,0.0000,0.0000,0.0000,0.0000
Test 39115,0.0000,0.0000,0.0000,0.0000
Test 39116,0.0000,0.0000,0.0000,0.0000
Test 39117,0.0000,0.0000,0.0000,0.0000
Test 39118,0.0000,0.0000,0.0000,0.0000
Test 39119,1.0004,0.0000,0.0000,0.0000
Test 39120,0.0000,0.0000,0.0000,0.0000
Test 39121,0.0000,0.0000,0.0000,0.0000
Test 39122,0.0000,0.0000,0.0000,0.0000
Test 39123,0.0000,0.0000,0.0000,0.0000
Test 39124,0.0000,0.0000,0.0000,0.0000
Test 39125,0.0000,0.0000,0.0000,0.0000
Test 39126,0.0000,0.0000,0.0000,0.0000
Test 39127,0.0000,0.0000,0.0000,0.0000
Test 39128,0.0000,0.0000,0.0000,0.0000
Test 39129,0.0000,0.0000,0.0000,0.0000
Test 39130,0.0000,0.0000,0.0000,0.0000
Test 39131,0.0000,0.0000,0.0000,0.0000
Test 39132,1.0000,0.0000,0.0000,0.0000
Test 39133,0.0000,0.0000,0.0000,0.0000
Test 39134,0.0000,0.0000,0.0000,0.0000
Test 39135,0.0000,0.0000,0.0000,0.0000
Test 39136,0.0000,0.0000,0.0000,0.0000
Test 39137,0.0000,0.0000,0.0000,0.0000
Test 39138,0.0000,0.0000,0.0000,0.0000
Test 39139,0.0000,0.0000,0.0000,0.0000
Test 39140,0.0000,0.0000,0.0000,0.0000
Test 39141,0.0000,0.0000,0.0000,0.0000
Test 39142,0.0000,0.0000,0.0000,0.0000
Test 39143,0.0000,0.0000,0.0000,0.0000
Test 39144,0.0000,0.0000,0.0000,0.0000
Test 39145,0.0000,0.0000,0.0000,0.0000
Test 39146,0.0000,0.0000,0.0000,0.0000
Test 39147,0.0000,0.0000,0.0000,0.0000
Test 39148,0.0000,0.0000,0.0000,0.0000
Test 39149,0.0000,0.0000,0.0000,0.0000
Test 39150,0.0000,0.0000,0.0000,0.0000
Test 39151,0.0000,0.0000,0.0000,0.0000
Test 39152,0.0000,0.0000,0.0000,0.0000
Test 39153,0.0000,0.0000,0.0000,0.0000
Test 39154,0.0000,0.0000,0.0000,0.0000
Test 39155,0.0000,0.0000,0.0000,0.0000
Test 39156,0.0000,0.0000,0.0000,0.0000
Test 39157,0.0000,0.0000,0.0000,0.0000
Test 39158,0.0000,0.0000,0.0000,0.0000
Test 39159,0.0000,0.0000,0.0000,0.0000
Test 39160,0.0000,0.0000,0.0000,0.0000
Test 39161,0.0000,0.0000,0.0000,0.0000
Test 39162,0.0000,0.0000,0.0000,0.0000
Test 39163,0.0000,0.0000,0.0000,0.0000
Test 39164,0.0000,0.0000,0.0000,0.0000
Test 39165,0.0000,0.0000,0.0000,0.0000
Test 39166,0.0000,0.0000,0.0000,0.0000
Test 39167,0.0000,0.0000,0.0000,0.0000
Test 39168,0.0000,0.0000,0.0000,0.0000
Test 39169,1.0007,0.0000,0.0000,0.0000
Test 39170,0.0000,0.0000,0.0000,0.0000
Test 39171,0.0000,0.0000,0.0000,0.0000
Test 39172,0.0000,0.0000,0.0000,0.0000
Test 39173,0.0000,0.0000,0.0000,0.0000
Test 39174,0.0000,0.0000,0.0000,0.0000
Test 39175,0.0000,0.0000,0.0000,0.0000
Test 39176,0.0000,0.0000,0.0000,0.0000
Test 39177,0.0000,0.0000,0.0000,0.0000
Test 39178,0.0000,0.0000,0.0000,0.0000
Test 39179,0.0000,0.0000,0.0000,0.0000
Test 39180,0.0000,0.0000,0.0000,0.0000
Test 39181,0.0000,0.0000,0.0000,0.0000
Test 39182,0.9998,0.0000,0.0000,0.0000
Test 39183,0.0000,0.0000,0.0000,0.0000
Test 39184,0.0000,0.0000,0.0000,0.0000
Test 39185,0.0000,0.0000,0.0000,0.0000
Test 39186,0.0000,0.0000,0.0000,0.0000
Test 39187,0.0000,0.0000,0.0000,0.0000
Test 39188,0.0000,0.0000,0.0000,0.0000
Test 39189,0.0000,0.0000,0.0000,0.0000
Test 39190,0.0000,0.0000,0.0000,0.0000
Test 39191,0.0000,0.0000,0.0000,0.0000
Test 39192,0.0000,0.0000,0.0000,0.0000
Test 39193,0.0000,0.0000,0.0000,0.0000
Test 39194,0.0000,0.0000,0.0000,0.0000
Test 39195,1.0002,0.0000,0.0000,0.0000
Test 39196,0.0000,0.0000,0.0000,0.0000
Test 39197,0.0000,0.0000,0.0000,0.0000
Test 39198,0.0000,0.0000,0.0000,0.0000
Test 39199,0.0000,0.0000,0.0000,0.0000
Test 39200,0.0000,0.0000,0.0000,0.0000
Test 39201,0.0000,0.0000,0.0000,0.0000
Test 39202,0.0000,0.0000,0.0000,0.0000
Test 39203,0.0000,0.0000,0.0000,0.0000
Test 39204,0.0000,0.0000,0.0000,0.0000
Test 39205,0.0000,0.0000,1000800.0000,0.0000
Test 39206,0.0000,0.0000,0.0000,0.0000
Test 39207,0.0000,0.0000,0.0000,0.0000
Test 39208,0.0000,0.0000,0.0000,0.0000
Test 39209,0.0000,0.0000,0.0000,0.0000
Test 39210,0.0000,0.0000,0.0000,0.0000
Test 39211,0.0000,0.0000,0.0000,0.0000
Test 39212,0.0000,0.0000,0.0000,0.0000
Test 39213,0.0000,0.0000,0.0000,0.0000
Test 39214,0.0000,0.0000,0.0000,0.0000
Test 39215,0.0000,0.0000,0.0000,0.0000
Test 39216,0.0000,0.0000,0.0000,0.0000
Test 39217,0.0000,0.0000,0.0000,0.0000
Test 39218,0.0000,0.0000,0.0000,0.0000
Test 39219,0.0000,0.0000,0.0000,0.0000
Test 39220,0.0000,0.0000,0.0000,0.0000
Test 39221,0.0000,0.0000,0.0000,0.0000
Test 39222,0.0000,0.0000,0.0000,0.0000
Test 39223,0.0000,0.0000,0.0000,0.0000
Test 39224,0.0000,0.0000,0.0000,0.0000
Test 39225,0.0000,0.0000,0.0000,0.0000
Test 39226,0.0000,0.0000,0.0000,0.0000
Test 39227,0.0000,0.0000,0.0000,0.0000
Test 39228,0.0000,0.0000,0.0000,0.0000
Test 39229,0.0000,0.0000,0.0000,0.0000
Test 39230,0.0000,0.0000,0.0000,0.0000
Test 39231,0.0000,0.0000,0.0000,0.0000
Test 39232,0.0000,0.0000,0.0000,0.0000
Test 39233,0.0000,0.0000,0.0000,0.0000
Test 39234,0.0000,0.0000,0.0000,0.0000
Test 39235,0.0000,0.0000,0.0000,0.0000
Test 39236,0.0000,0.0000,0.0000,0.0000
Test 39237,0.0000,0.0000,0.0000,0.0000
Test 39238,0.0000,0.0000,0.0000,0.0000
Test 39239,0.0000,0.0000,0.0000,0.0000
Test 39240,0.0000,0.0000,0.0000,0.0000
Test 39241,0.0000,0.0000,0.0000,0.0000
Test 39242,0.0000,0.0000,0.0000,0.0000
Test 39243,0.0000,0.0000,0.0000,0.0000
Test 39244,0.0000,0.0000,0.0000,0.0000
Test 39245,0.0000,0.0000,0.0000,0.0000
Test 39246,0.0000,0.0000,0.0000,0.0000
Test 39247,0.0000,0.0000,0.0000,0.0000
Test 39248,0.0000,0.0000,0.0000,0.0000
Test 39249,0.0000,0.0000,0.0000,0.0000
Test 39250,0.0000,0.0000,0.0000,0.0000
Test 39251,0.0000,0.0000,0.0000,0.0000
Test 39252,0.0000,0.0000,0.0000,0.0000
Test 39253,0.0000,0.0000,0.0000,0.0000
Test 39254,0.0000,0.0000,0.0000,0.0000
Test 39255,0.0000,0.0000,0.0000,0.0000
Test 39256,0.0000,0.0000,0.0000,0.0000
Test 39257,0.0000,0.0000,0.0000,0.0000
Test 39258,0.0000,0.0000,0.0000,0.0000
Test 39259,0.0000,0.0000,0.0000,0.0000
Test 39260,0.0000,0.0000,0.0000,0.0000
Test 39261,0.0000,0.0000,0.0000,0.0000
Test 39262,0.0000,0.0000,0.0000,0.0000
Test 39263,0.0000,0.0000,0.0000,0.0000
Test 39264,0.0000,0.0000,0.0000,0.0000
Test 39265,0.0000,0.0000,0.0000,0.0000
Test 39266,0.0000,0.0000,0.0000,0.0000
Test 39267,0.0000,0.0000,0.0000,0.0000
Test 39268,0.0000,0.0000,0.0000,0.0000
Test 39269,0.0000,0.0000,0.0000,0.0000
Test 39270,0.0000,0.0000,0.0000,0.0000
Test 39271,0.0000,0.0000,0.0000,0.0000
Test 39272,0.0000,0.0000,0.0000,0.0000
Test 39273,0.0000,0.0000,0.0000,0.0000
Test 39274,0.0000,0.0000,0.0000,0.0000
Test 39275,0.0000,0.0000,0.0000,0.0000
Test 39276,0.0000,0.0000,0.0000,0.0000
Test 39277,0.0000,0.0000,0.0000,0.0000
Test 39278,0.0000,0.0000,0.0000,0.0000
Test 39279,0.0000,0.0000,0.0000,0.0000
Test 39280,0.0000,0.0000,0.0000,0.0000
Test 39281,0.0000,0.0000,0.0000,0.0000
Test 39282,0.0000,0.0000,0.0000,0.0000
Test 39283,0.0000,0.0000,0.0000,0.0000
Test 39284,0.0000,0.0000,0.0000,0.0000
Test 39285,0.0000,0.0000,0.0000,0.0000
Test 39286,0.0000,0.0000,0.0000,0.0000
Test 39287,0.0000,0.0000,0.0000,0.0000
Test 39288,0.0000,0.0000,0.0000,0.0000
Test 39289,0.0000,0.0000,0.0000,0.0000
Test 39290,0.0000,0.0000,0.0000,0.0000
Test 39291,0.0000,0.0000,0.0000,0.0000
Test 39292,0.0000,0.0000,0.0000,0.0000
Test 39293,0.0000,0.0000,0.0000,0.0000
Test 39294,0.0000,0.0000,0.0000,0.0000
Test 39295,0.0000,0.0000,0.0000,0.0000
Test 39296,0.0000,0.0000,0.0000,0.0000
Test 39297,0.0000,0.0000,0.0000,0.0000
Test 39298,0.0000,0.0000,0.0000,0.0000
Test 39299,0.0000,0.0000,0.0000,0.0000
Test 39300,0.0000,0.0000,0.0000,0.0000
Test 39301,0.0000,0.0000,0.0000,0.0000
Test 39302,0.0000,0.0000,0.0000,0.0000
Test 39303,1.0010,0.0000,0.0000,0.0000
Test 39304,0.0000,0.0000,0.0000,0.0000
Test 39305,0.0000,0.0000,0.0000,0.0000
Test 39306,0.0000,0.0000,0.0000,0.0000
Test 39307,0.0000,0.0000,0.0000,0.0000
Test 39308,0.0000,0.0000,0.0000,0.0000
Test 39309,0.0000,0.0000,0.0000,0.0000
Test 39310,0.0000,0.0000,0.0000,0.0000
Test 39311,0.0000,0.0000,0.0000,0.0000
Test 39312,0.0000,0.0000,0.0000,0.0000
Test 39313,0.0000,0.0000,0.0000,0.0000
Test 39314,0.0000,0.0000,0.0000,0.0000
Test 39315,0.0000,0.0000,0.0000,0.0000
Test 39316,1.0003,0.0000,0.0000,0.0000
Test 39317,0.0000,0.0000,0.0000,0.0000
Test 39318,0.0000,0.0000,0.0000,0.0000
Test 39319,0.0000,0.0000,0.0000,0.0000
Test 39320,0.0000,0.0000,0.0000,0.0000
Test 39321,0.0000,0.0000,0.0000,0.0000
Test 39322,0.0000,0.0000,0.0000,0.0000
Test 39323,0.0000,0.0000,0.0000,0.0000
Test 39324,0.0000,0.0000,0.0000,0.0000
Test 39325,0.0000,0.0000,0.0000,0.0000
Test 39326,0.0000,0.0000,0.0000,0.0000
Test 39327,0.0000,0.0000,0.0000,0.0000
Test 39328,0.0000,0.0000,0.0000,0.0000
Test 39329,0.9999,0.0000,0.0000,0.0000
Test 39330,0.0000,0.0000,0.0000,0.0000
Test 39331,0.0000,0.0000,0.0000,0.0000
Test 39332,0.0000,0.0000,0.0000,0.0000
Test 39333,0.0000,0.0000,0.0000,0.0000
Test 39334,0.0000,0.0000,0.0000,0.0000
Test 39335,0.0000,0.0000,0.0000,0.0000
Test 39336,0.0000,0.0000,0.0000,0.0000
Test 39337,0.0000,0.0000,0.0000,0.0000
Test 39338,0.0000,0.0000,0.0000,0.0000
Test 39339,0.0000,0.0000,0.0000,0.0000
Test 39340,0.0000,0.0000,0.0000,0.0000
Test 39341,0.0000,0.0000,0.0000,0.0000
Test 39342,1.0005,0.0000,0.0000,0.0000
Test 39343,0.0000,0.0000,0.0000,0.0000
Test 39344,0.0000,0.0000,0.0000,0.0000
Test 39345,0.0000,0.0000,0.0000,0.0000
Test 39346,0.0000,0.0000,0.0000,0.0000
Test 39347,0.0000,0.0000,0.0000,0.0000
Test 39348,0.0000,0.0000,0.0000,0.0000
Test 39349,0.0000,0.0000,0.0000,0.0000
Test 39350,0.0000,0.0000,0.0000,0.0000
Test 39351,0.0000,0.0000,0.0000,0.0000
Test 39352,0.0000,0.0000,0.0000,0.0000
Test 39353,1.0001,0.0000,0.0000,0.0000
Test 39354,0.0000,0.0000,0.0000,0.0000
Test 39355,0.0000,0.0000,0.0000,0.0000
Test 39356,0.0000,0.0000,0.0000,0.0000
Test 39357,0.0000,0.0000,0.0000,0.0000
Test 39358,0.0000,0.0000,0.0000,0.0000
Test 39359,0.0000,0.0000,0.0000,0.0000
Test 39360,0.0000,0.0000,0.0000,0.0000
Test 39361,0.0000,0.0000,0.0000,0.0000
Test 39362,0.0000,0.0000,0.0000,0.0000
Test 39363,0.0000,0.0000,0.0000,0.0000
Test 39364,0.0000,0.0000,0.0000,0.0000
Test 39365,0.0000,0.0000,0.0000,0.0000
Test 39366,1.0001,0.0000,0.0000,0.0000
Test 39367,0.0000,0.0000,0.0000,0.0000
Test 39368,0.0000,0.0000,0.0000,0.0000
Test 39369,0.0000,0.0000,0.0000,0.0000
Test 39370,0.0000,0.0000,0.0000,0.0000
Test 39371,0.0000,0.0000,0.0000,0.0000
Test 39372,0.0000,0.0000,0.0000,0.0000
Test 39373,0.0000,0.0000,0.0000,0.0000
Test 39374,0.0000,0.0000,0.0000,0.0000
Test 39375,0.0000,0.0000,0.0000,0.0000
Test 39376,0.0000,0.0000,0.0000,0.0000
Test 39377,0.0000,0.0000,0.0000,0.0000
Test 39378,0.0000,0.0000,0.0000,0.0000
Test 39379,1.0002,0.0000,0.0000,0.0000
Test 39380,0.0000,0.0000,0.0000,0.0000
Test 39381,0.0000,0.0000,0.0000,0.0000
Test 39382,0.0000,0.0000,0.0000,0.0000
Test 39383,0.0000,0.0000,0.0000,0.0000
Test 39384,0.0000,0.0000,0.0000,0.0000
Test 39385,0.0000,0.0000,0.0000,0.0000
Test 39386,0.0000,0.0000,0.0000,0.0000
Test 39387,0.0000,0.0000,0.0000,0.0000
Test 39388,0.0000,0.0000,0.0000,0.0000
Test 39389,0.0000,0.0000,0.0000,0.0000
Test 39390,0.0000,0.0000,0.0000,0.0000
Test 39391,0.0000,0.0000,0.0000,0.0000
Test 39392,1.0002,0.0000,0.0000,0.0000
Test 39393,0.0000,0.0000,0.0000,0.0000
Test 39394,0.0000,0.0000,0.0000,0.0000
Test 39395,0.0000,0.0000,0.0000,0.0000
Test 39396,0.0000,0.0000,0.0000,0.0000
Test 39397,0.0000,0.0000,0.0000,0.0000
Test 39398,0.0000,0.0000,0.0000,0.0000
Test 39399,0.0000,0.0000,0.0000,0.0000
Test 39400,0.0000,0.0000,0.0000,0.0000
Test 39401,0.0000,0.0000,0.0000,0.0000
Test 39402,0.0000,0.0000,0.0000,0.0000
Test 39403,0.0000,0.0000,0.0000,0.0000
Test 39404,0.0000,0.0000,0.0000,0.0000
Test 39405,0.0000,0.0000,0.0000,0.0000
Test 39406,0.0000,0.0000,0.0000,0.0000
Test 39407,0.0000,0.0000,0.0000,0.0000
Test 39408,0.0000,0.0000,0.0000,0.0000
Test 39409,0.0000,0.0000,0.0000,0.0000
Test 39410,0.0000,0.0000,0.0000,0.0000
Test 39411,0.0000,0.0000,0.0000,0.0000
Test 39412,0.0000,0.0000,0.0000,0.0000
Test 39413,0.0000,0.0000,0.0000,0.0000
Test 39414,0.0000,0.0000,0.0000,0.0000
Test 39415,0.0000,0.0000,0.0000,0.0000
Test 39416,0.0000,0.0000,0.0000,0.0000
Test 39417,0.0000,0.0000,0.0000,0.0000
Test 39418,0.0000,0.0000,0.0000,0.0000
Test 39419,0.0000,0.0000,0.0000,0.0000
Test 39420,0.0000,0.0000,0.0000,0.0000
Test 39421,0.0000,0.0000,0.0000,0.0000
Test 39422,0.0000,0.0000,0.0000,0.0000
Test 39423,0.0000,0.0000,0.0000,0.0000
Test 39424,0.0000,0.0000,0.0000,0.0000
Test 39425,0.0000,0.0000,0.0000,0.0000
Test 39426,0.0000,0.0000,0.0000,0.0000
Test 39427,0.0000,0.0000,0.0000,0.0000
Test 39428,0.0000,0.0000,0.0000,0.0000
Test 39429,0.0000,0.0000,0.0000,0.0000
Test 39430,0.0000,0.0000,0.0000,0.0000
Test 39431,0.0000,0.0000,0.0000,0.0000
Test 39432,0.0000,0.0000,0.0000,0.0000
Test 39433,0.0000,0.0000,0.0000,0.0000
Test 39434,0.0000,0.0000,0.0000,0.0000
Test 39435,0.0000,0.0000,0.0000,0.0000
Test 39436,0.0000,0.0000,0.0000,0.0000
Test 39437,0.0000,0.0000,0.0000,0.0000
Test 39438,0.0000,0.0000,0.0000,0.0000
Test 39439,0.0000,0.0000,0.0000,0.0000
Test 39440,0.0000,0.0000,0.0000,0.0000
Test 39441,0.0000,0.0000,0.0000,0.0000
Test 39442,0.0000,0.0000,0.0000,0.0000
Test 39443,0.0000,0.0000,0.0000,0.0000
Test 39444,0.0000,0.0000,0.0000,0.0000
Test 39445,0.0000,0.0000,0.0000,0.0000
Test 39446,0.0000,0.0000,0.0000,0.0000
Test 39447,0.0000,0.0000,0.0000,0.0000
Test 39448,0.0000,0.0000,0.0000,0.0000
Test 39449,1.0003,0.0000,0.0000,0.0000
Test 39450,0.0000,0.0000,0.0000,0.0000
Test 39451,0.0000,0.0000,0.0000,0.0000
Test 39452,0.0000,0.0000,0.0000,0.0000
Test 39453,0.0000,0.0000,0.0000,0.0000
Test 39454,0.0000,0.0000,0.0000,0.0000
Test 39455,0.0000,0.0000,0.0000,0.0000
Test 39456,0.0000,0.0000,0.0000,0.0000
Test 39457,0.0000,0.0000,0.0000,0.0000
Test 39458,0.0000,0.0000,0.0000,0.0000
Test 39459,0.0000,0.0000,1000200.0000,0.0000
Test 39460,0.0000,0.0000,0.0000,0.0000
Test 39461,0.0000,0.0000,0.0000,0.0000
Test 39462,0.0000,0.0000,0.0000,0.0000
Test 39463,0.0000,0.0000,0.0000,0.0000
Test 39464,0.0000,0.0000,0.0000,0.0000
Test 39465,0.0000,0.0000,0.0000,0.0000
Test 39466,0.0000,0.0000,0.0000,0.0000
Test 39467,0.0000,0.0000,0.0000,0.0000
Test 39468,0.0000,0.0000,0.0000,0.0000
Test 39469,0.0000,0.0000,0.0000,0.0000
Test 39470,0.0000,0.0000,0.0000,0.0000
Test 39471,0.0000,0.0000,0.0000,0.0000
Test 39472,0.0000,0.0000,1000100.0000,0.0000
Test 39473,0.0000,0.0000,0.0000,0.0000
Test 39474,0.0000,0.0000,0.0000,0.0000
Test 39475,0.0000,0.0000,0.0000,0.0000
Test 39476,0.0000,0.0000,0.0000,0.0000
Test 39477,0.0000,0.0000,0.0000,0.0000
Test 39478,0.0000,0.0000,0.0000,0.0000
Test 39479,0.0000,0.0000,0.0000,0.0000
Test 39480,0.0000,0.0000,0.0000,0.0000
Test 39481,0.0000,0.0000,0.0000,0.0000
Test 39482,0.0000,0.0000,0.0000,0.0000
Test 39483,0.0000,0.0000,0.0000,0.0000
Test 39484,0.0000,0.0000,0.0000,0.0000
Test 39485,0.0000,0.0000,1000200.0000,0.0000
Test 39486,0.0000,0.0000,0.0000,0.0000
Test 39487,0.0000,0.0000,0.0000,0.0000
Test 39488,0.0000,0.0000,0.0000,0.0000
Test 39489,0.0000,0.0000,0.0000,0.0000
Test 39490,0.0000,0.0000,0.0000,0.0000
Test 39491,0.0000,0.0000,0.0000,0.0000
Test 39492,0.0000,0.0000,0.0000,0.0000
Test 39493,0.0000,0.0000,0.0000,0.0000
Test 39494,0.0000,0.0000,0.0000,0.0000
Test 39495,0.0000,0.0000,0.0000,0.0000
